"","V1"
"1548",0.001092701
"1549",0.003450621
"1550",-0.01063533
"1551",0.008067393
"1552",-0.001787648
"1553",-0.001642734
"1554",-0.007152821
"1555",-0.002023645
"1556",0.001867887
"1557",-0.005052777
"1558",0.007037622
"1559",0.001952578
"1560",0.01018246
"1561",0.004100756
"1562",0.001611186
"1563",0.001309845
"1564",-0.001821386
"1565",-0.006193101
"1566",0.005842515
"1567",-0.002745632
"1568",0.0008227976
"1569",-0.001188939
"1570",-0.006618999
"1571",0.007281936
"1572",-0.002188332
"1573",-0.004306254
"1574",0.002077974
"1575",0.006047198
"1576",0.004111841
"1577",-0.002113239
"1578",-0.01058735
"1579",0.0006741537
"1580",-0.007971154
"1581",0.001014067
"1582",0.000586024
"1583",-0.003134351
"1584",0.0167432
"1585",0.001835077
"1586",0.000977249
"1587",-0.0003272092
"1588",-0.002610446
"1589",-0.005071513
"1590",0.00262537
"1591",0.003106158
"1592",0.0004893145
"1593",-0.004344087
"1594",0.005925913
"1595",-0.004083504
"1596",0.002952233
"1597",0.01004267
"1598",-0.001030039
"1599",0.0001622772
"1600",-0.001929644
"1601",-0.01308067
"1602",-0.01150482
"1603",0.002321531
"1604",-0.002071231
"1605",-0.01718449
"1606",-0.00692155
"1607",0.003928357
"1608",-0.004122415
"1609",-0.004559477
"1610",0.001382403
"1611",0.01110594
"1612",0.005503043
"1613",-0.01617656
"1614",0.0078792
"1615",0.01204333
"1616",0.001770333
"1617",-0.01814002
"1618",-0.001318777
"1619",-0.006291092
"1620",0.001236049
"1621",-0.004665656
"1622",-0.01211722
"1623",-0.01135385
"1624",0.004995885
"1625",0.02083275
"1626",-0.003864651
"1627",-0.009338607
"1628",-0.000188071767
"1629",0.00951382
"1630",-0.005464643
"1631",-0.0010634794
"1632",0.004677655
"1633",-0.009305528
"1634",0.00529245
"1635",0.02115577
"1636",-0.00227986
"1637",0.007634129
"1638",-0.007475252
"1639",0.002291109
"1640",-0.006972834
"1641",0.001268708
"1642",0.003808312
"1643",-0.01112853
"1644",-0.01325155
"1645",-0.005106306
"1646",-0.001584197
"1647",0.001717977
"1648",0.01818506
"1649",-0.00871365
"1650",-0.007302058
"1651",0.01628845
"1652",0.006100916
"1653",-0.000578343
"1654",-0.004308137
"1655",0.01187852
"1656",-0.001679342
"1657",-0.004686237
"1658",0.004913535
"1659",0.002056392
"1660",-0.0008910676
"1661",-0.002990008
"1662",-0.003548373
"1663",-0.004538771
"1664",0.004438339
"1665",-0.004174466
"1666",0.000979763
"1667",0.01342352
"1668",0.007452784
"1669",0.001401178
"1670",0.003528063
"1671",-0.003857204
"1672",0.000821353
"1673",-0.00467876
"1674",0.002191581
"1675",-0.0009287741
"1676",0.004972416
"1677",0.001738606
"1678",0.000655335
"1679",-0.001368146
"1680",0.005299464
"1681",0.001507141
"1682",-0.010140729
"1683",-0.005010585
"1684",0.003579516
"1685",0.0002772019
"1686",0.01010421
"1687",0.003653909
"1688",-0.001558906
"1689",0.002364555
"1690",0.000951164
"1691",-0.002883049
"1692",0.005506071
"1693",-0.00561012
"1694",-0.002668846
"1695",0.00857651
"1696",0.007296115
"1697",-2.04299e-05
"1698",0.001511878
"1699",-0.002465672
"1700",-0.003576885
"1701",0.001913501
"1702",0.0118083
"1703",0.002054223
"1704",-0.002866099
"1705",0.0006125696
"1706",0.001861368
"1707",-0.002747236
"1708",0.009315869
"1709",0.001865147
"1710",0.002335882
"1711",-0.003846164
"1712",0.001102122
"1713",0.0006688942
"1714",0.001019034
"1715",0.005953456
"1716",8.1389e-05
"1717",0.003327734
"1718",0.004770745
"1719",-0.008667548
"1720",0.0002483341
"1721",-0.00017282477
"1722",-0.007578624
"1723",-0.000543742
"1724",-0.002425709
"1725",0.01108257
"1726",0.002015244
"1727",0.001880508
"1728",-0.00554725
"1729",0.001662888
"1730",0.002345833
"1731",0.006136283
"1732",0.002201598
"1733",0.002081609
"1734",0.000828177
"1735",-0.0006996617
"1736",0.001448094
"1737",0.002135369
"1738",-0.003862236
"1739",-0.01384779
"1740",0.003238472
"1741",0.008959499
"1742",0.0006214142
"1743",-0.003002696
"1744",0.008645949
"1745",0.00379452
"1746",-0.001515566
"1747",-0.00417845
"1748",0.001610302
"1749",0.002067241
"1750",-0.001247922
"1751",0.000968167
"1752",0.008451922
"1753",0.000921775
"1754",-0.003435569
"1755",0.001955925
"1756",-0.001618016
"1757",-0.003880717
"1758",-0.005530433
"1759",0.00414283
"1760",0.006790782
"1761",-0.001679877
"1762",-0.004723302
"1763",-0.001419388
"1764",0.001007532
"1765",-0.006323168
"1766",0.001997857
"1767",-0.0007368099
"1768",0.001718472
"1769",0.006099861
"1770",0.004621427
"1771",0.0005974609
"1772",-0.0011143372
"1773",-0.003195161
"1774",0.002671282
"1775",-0.005511886
"1776",0.003315707
"1777",0.008245537
"1778",-0.01155379
"1779",-0.001428659
"1780",-0.001317551
"1781",0.005535498
"1782",0.006351246
"1783",0.005139451
"1784",0.001493017
"1785",-0.0011670752
"1786",0.0004977641
"1787",0.001194069
"1788",-0.001379963
"1789",-0.007302376
"1790",-0.003466712
"1791",0.007368775
"1792",0.007415012
"1793",0.000837056
"1794",-0.0010721617
"1795",0.002640278
"1796",-0.001605438
"1797",-0.0010579244
"1798",-0.003770039
"1799",-0.001454893
"1800",-0.03554266
"1801",0.005345485
"1802",-0.002787806
"1803",-0.01165826
"1804",-0.00964221
"1805",0.01518478
"1806",-0.002658314
"1807",0.006911348
"1808",0.0004873922
"1809",0.002486699
"1810",-0.02076858
"1811",0.00647888
"1812",0.00348698
"1813",-0.004025656
"1814",0.01064557
"1815",0.006123481
"1816",0.01674664
"1817",-0.000538483
"1818",0.000903791
"1819",0.0007774348
"1820",-0.006393561
"1821",-0.008187685
"1822",0.003542749
"1823",-0.001364685
"1824",0.002373697
"1825",0.009017307
"1826",0.000892198
"1827",0.002825314
"1828",0.00036855
"1829",0.002393227
"1830",-0.006814525
"1831",0.005967117
"1832",0.003261931
"1833",0.01037854
"1834",0.001923013
"1835",0.0004729531
"1836",-0.001422774
"1837",0.008998087
"1838",-0.002526645
"1839",-0.0005712059
"1840",0.00986803
"1841",-0.0010027245
"1842",-0.0003405052
"1843",-0.008081749
"1844",0.002467688
"1845",0.006271588
"1846",0.004135752
"1847",0.001967587
"1848",0.002380437
"1849",-0.001346651
"1850",0.003038216
"1851",-0.01423458
"1852",0.009415316
"1853",-0.001974585
"1854",-0.001484835
"1855",0.008409543
"1856",-0.0010984444
"1857",0.006408724
"1858",0.001362055
"1859",-0.0008227749
"1860",-0.001387961
"1861",-0.00992994
"1862",0.005257868
"1863",0.001388972
"1864",0.007771908
"1865",7.4841e-05
"1866",0.003540063
"1867",0.0016569
"1868",-0.005551416
"1869",-0.009093259
"1870",-0.01791596
"1871",0.01111624
"1872",0.0007712542
"1873",-0.01092918
"1874",0.0148801
"1875",0.004614742
"1876",0.006315555
"1877",-0.001404105
"1878",0.001539278
"1879",-0.01388443
"1880",0.005971392
"1881",-0.01316969
"1882",-0.003403061
"1883",-0.00343345
"1884",0.008778996
"1885",-0.0006083231
"1886",-0.001758587
"1887",0.01044936
"1888",0.003383857
"1889",0.0001575292
"1890",0.003108551
"1891",0.0007309024
"1892",-0.01447703
"1893",0.005515104
"1894",0.01868571
"1895",0.002906609
"1896",-0.002111316
"1897",-0.00028682499
"1898",-0.00225746
"1899",0.004269094
"1900",-0.01248615
"1901",0.004667468
"1902",-0.02019316
"1903",0.004464762
"1904",-0.02380515
"1905",-0.01631083
"1906",0.01001179
"1907",-0.01291729
"1908",0.007036567
"1909",0.004169816
"1910",-0.02712579
"1911",0.02368408
"1912",0.005960475
"1913",0.01379375
"1914",-0.03027807
"1915",0.0001984658
"1916",-0.0006754111
"1917",-0.0185034
"1918",-0.01418546
"1919",0.003063521
"1920",0.02408957
"1921",-0.0004496824
"1922",0.000905465
"1923",0.01146482
"1924",-0.001252892
"1925",0.01128902
"1926",-0.008719952
"1927",-0.02393294
"1928",0.02150505
"1929",-0.004369775
"1930",0.0109743
"1931",0.01024381
"1932",-0.01173777
"1933",0.004072873
"1934",-0.01722304
"1935",-0.001443624
"1936",0.01337024
"1937",-0.00012238341
"1938",0.008214316
"1939",3.21757e-05
"1940",-0.005303569
"1941",0.02861958
"1942",0.00589796
"1943",-0.006915938
"1944",0.004428464
"1945",-0.005440308
"1946",-0.0005126882
"1947",0.005226715
"1948",0.003729482
